ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,MachineUtilization,DefectStatus
0.03003337,0.449932446,0.959560936,0,0.099084796,0.230640895,0.782608696,0.806871108,0.19043206,0.410468609,0.889645552,7,0.092071533,0.484408894,0.929134689,0.668127464,0.03003337,1
0.149054505,0.77705165,0.972873253,3,0.909170225,0.848761951,0.826086957,0.904034733,0.102851686,0.720067949,0.175635319,9,0.452536286,0.410730085,0.729714635,0.665415585,0.149054505,1
0.22246941,0.065384203,0.891377614,0,0.214968986,0.138989696,0.652173913,0.790865137,0.562093668,0.691936664,0.343249464,9,0.377741566,0.666422775,0.759864978,0.022386895,0.22246941,1
0.933259177,0.487780978,0.895021673,1,0.204534975,0.580156585,0.043478261,0.234786608,0.593455067,0.205447776,0.561210702,8,0.294971557,0.416935168,0.320375593,0.455429582,0.933259177,1
0.866518354,0.033617225,0.877210187,4,0.181438131,0.888146446,0.565217391,0.980437218,0.843608281,0.44959496,0.679839135,0,0.994930907,0.04142628,0.467039284,0.333174207,0.866518354,1
0.035595106,0.062670017,0.993341228,3,0.01383067,0.473442305,0.826086957,0.363139432,0.417695182,0.566192608,0.871984253,6,0.734038224,0.720656483,0.885232929,0.627525651,0.035595106,1
0.052280311,0.906837461,0.939433251,5,0.772021799,0.746558813,0.391304348,0.168871696,0.532385213,0.715475794,0.761133548,0,0.388921398,0.280907527,0.785952419,0.555491596,0.052280311,1
0.55839822,0.139296968,0.816644613,0,0.875300904,0.8046828,0.782608696,0.499570806,0.991478662,0.822407479,0.363231585,0,0.82959791,0.048580197,0.684284694,0.650705264,0.55839822,1
0.451612903,0.532650835,0.972591925,5,0.614302612,0.736483046,1,0.725544001,0.531845378,0.759948145,0.821807688,8,0.489932564,0.02006334,0.065233008,0.653612683,0.451612903,1
0.637374861,0.411270657,0.896111988,5,0.188133395,0.925380463,0.434782609,0.083005549,0.573592215,0.028292269,0.966223625,9,0.873440387,0.932487179,0.039492244,0.254489303,0.637374861,0
0.808676307,0.347489428,0.813750781,5,0.285258471,0.446728137,0.739130435,0.634470937,0.996093768,0.67064861,0.226830871,9,0.26644263,0.251946153,0.130400021,0.246077404,0.808676307,1
0.89432703,0.900230354,0.909943451,0,0.475999593,0.172929641,0.434782609,0.858444447,0.994305056,0.497318146,0.073877766,5,0.223623989,0.448131347,0.581400287,0.369965761,0.89432703,1
0.109010011,0.021821668,0.883432856,1,0.954650773,0.047574196,0.347826087,0.261661726,0.423989838,0.573867989,0.426546052,0,0.247332049,0.951737886,0.536394028,0.241568526,0.109010011,1
0.759733037,0.664079498,0.975549881,0,0.24731346,0.246288106,0.782608696,0.693355215,0.634986239,0.372963094,0.881509382,6,0.538791567,0.4677854,0.942716125,0.682669963,0.759733037,1
0.968854283,0.963820308,0.840798921,2,0.731842766,0.142991897,0.826086957,0.399901516,0.480783439,0.714039007,0.150104834,2,0.29139892,0.078158788,0.694773883,0.602682196,0.968854283,1
0.806451613,0.560410937,0.965292922,4,0.439503435,0.557879064,0.391304348,0.414139631,0.7207874,0.673899432,0.885912266,9,0.147073681,0.55236053,0.293968989,0.215982465,0.806451613,1
0.607341491,0.937236268,0.911537738,0,0.297833916,0.184753413,0.086956522,0.280709796,0.938541049,0.579492997,0.992370615,3,0.995355,0.087765845,0.161486758,0.884081678,0.607341491,1
0.820912125,0.052269972,0.810922061,0,0.455979132,0.03869393,0.086956522,0.624569751,0.309575311,0.86162521,0.053776187,3,0.901074386,0.094667806,0.849554384,0.460397607,0.820912125,1
0.680756396,0.418971869,0.99436906,1,0.071083416,0.035749087,1,0.360960409,0.818984358,0.10188426,0.495210759,7,0.635411483,0.852455306,0.459627862,0.126597653,0.680756396,1
0.512791991,0.260264298,0.902523049,2,0.798916733,0.831589496,0.304347826,0.831247366,0.654895893,0.3010168,0.328771851,0,0.892175923,0.289360727,0.653481899,0.212559092,0.512791991,1
0.714126808,0.731141218,0.858175371,0,0.243262053,0.591391233,0.217391304,0.963357434,0.280089622,0.495132995,0.393592706,7,0.936135849,0.679328971,0.56515207,0.539630789,0.714126808,0
0.854282536,0.981731094,0.893881368,4,0.725605963,0.357950122,0.826086957,0.935517006,0.797400661,0.958629014,0.451571301,8,0.676544825,0.509269305,0.107444401,0.338089184,0.854282536,1
0.004449388,0.256634922,0.971571557,4,0.068223684,0.894268575,0,0.162928165,0.427093589,0.071946225,0.739758297,6,0.518972707,0.22214184,0.057044191,0.851180022,0.004449388,0
0.24137931,0.654460047,0.860980625,0,0.955403742,0.06996708,0.826086957,0.013868633,0.120241377,0.337072697,0.591293361,0,0.882626138,0.518181714,0.377018264,0.494489863,0.24137931,1
0.55839822,0.198175956,0.838535279,5,0.192950733,0.980390821,1,0.438492673,0.993591762,0.92591323,0.961345999,6,0.56813473,0.068525224,0.361549682,0.915289486,0.55839822,1
0.852057842,0.565575352,0.825814249,5,0.883012186,0.616241233,0.217391304,0.729144874,0.425606339,0.89796894,0.332652542,5,0.126736005,0.347258369,0.673811421,0.101356501,0.852057842,1
0.44160178,0.464131536,0.85957188,2,0.8097078,0.183271844,0.043478261,0.977919145,0.541556525,0.865265418,0.541477379,4,0.367010438,0.523206913,0.632211862,0.668446899,0.44160178,1
0.967741935,0.972435114,0.956009617,4,0.968171297,0.679039116,0.782608696,0.783727944,0.808066778,0.308384324,0.813412976,4,0.446147511,0.228220703,0.968967397,0.885762681,0.967741935,1
0.88320356,0.608791988,0.894325273,5,0.477964509,0.763378909,0.260869565,0.580689521,0.961039195,0.846854768,0.372932823,0,0.936042043,0.660812734,0.858121029,0.292569657,0.88320356,1
0.436040044,0.349653456,0.845496321,4,0.727592096,0.429230957,0.434782609,0.026041164,0.873017529,0.505342468,0.465241336,5,0.659606568,0.051311847,0.496587932,0.135236958,0.436040044,1
0.229143493,0.11413596,0.833237,2,0.370732547,0.861662456,0.434782609,0.825880681,0.525050926,0.619787239,0.685006514,3,0.875895775,0.485110288,0.500030912,0.456377435,0.229143493,0
0.015572859,0.151303876,0.866545895,2,0.184299794,0.15052927,0.130434783,0.176956256,0.545701625,0.238815528,0.860848052,0,0.758102561,0.715721706,0.674142552,0.96135521,0.015572859,1
0.953281424,0.225407615,0.987984875,5,0.443132904,0.278676431,0.826086957,0.055318622,0.280792024,0.706686338,0.415603318,7,0.309963334,0.430145024,0.114078933,0.633295624,0.953281424,1
0.61512792,0.251068995,0.868605343,0,0.165671545,0.093270465,0.652173913,0.850719076,0.46277698,0.327691873,0.531919862,7,0.719184385,0.875607369,0.999918414,0.643816675,0.61512792,1
0.991101224,0.850990715,0.997624815,3,0.982362872,0.210694415,0.173913043,0.566379407,0.946996616,0.34387595,0.975272888,3,0.195297682,0.632765632,0.518814498,0.671356681,0.991101224,1
0.511679644,0.561466021,0.897046091,1,0.096135328,0.238554514,1,0.128323192,0.727015254,0.636826366,0.042238402,6,0.408337913,0.959668984,0.90992871,0.039255943,0.511679644,1
0.767519466,0.523616963,0.835832784,3,0.589339537,0.917681394,0.260869565,0.38652465,0.011680022,0.239822592,0.448163872,2,0.806646959,0.284051199,0.967382733,0.445376218,0.767519466,1
0.638487208,0.114809353,0.978228018,3,0.626609728,0.077882751,0.652173913,0.085278187,0.116349507,0.224428675,0.635993779,7,0.612307151,0.939928973,0.581651939,0.077088176,0.638487208,1
0.959955506,0.860518675,0.892071075,4,0.538182569,0.427302662,0.608695652,0.638197866,0.923960268,0.369159646,0.008182778,6,0.825985232,0.60734854,0.103336519,0.315511108,0.959955506,1
0.825361513,0.72313092,0.941934269,2,0.662349075,0.532320636,0.173913043,0.282324347,0.848839839,0.778079405,0.596782403,4,0.254755716,0.745960622,0.573354637,0.821540189,0.825361513,1
0.266963293,0.067687453,0.996742317,4,0.116079275,0.89873505,0,0.866467193,0.486147431,0.224672012,0.05597481,4,0.750252539,0.903233047,0.59765235,0.656116676,0.266963293,0
0.62625139,0.708144912,0.81003507,5,0.555129762,0.997770661,0.826086957,0.357754572,0.617010873,0.787334602,0.857660927,8,0.202328715,0.551620305,0.789211591,0.99561324,0.62625139,1
0.10567297,0.543773418,0.819338912,1,0.287193983,0.753382489,0.913043478,0.494703998,0.289554421,0.69561721,0.807167988,5,0.545621388,0.863178811,0.048214681,0.171724616,0.10567297,1
1,0.08175082,0.944091348,5,0.940474015,0.970856616,0.913043478,0.063241961,0.792930059,0.679091042,0.032020201,5,0.433749855,0.542102494,0.466319424,0.396752894,1,1
0.815350389,0.458497133,0.856365001,0,0.762283265,0.787106556,0.347826087,0.275484123,0.603344857,0.474757303,0.048575855,1,0.556803264,0.599710784,0.922794668,0.80957455,0.815350389,1
0.538375973,0.484904766,0.836860279,1,0.972828111,0.963265779,0.869565217,0.676985937,0.694887832,0.745902112,0.753673959,4,0.135476852,0.44532555,0.991326545,0.215286664,0.538375973,1
0.451612903,0.165838185,0.807872376,4,0.037416455,0.707249986,0.173913043,0.736529951,0.374850596,0.013499632,0.369447874,3,0.361377179,0.14531193,0.191374476,0.153281509,0.451612903,0
0.255839822,0.946115984,0.804369342,4,0.285113579,0.079537029,0.913043478,0.242686637,0.43039983,0.305600997,0.575012791,9,0.667331967,0.553930614,0.870621077,0.427328671,0.255839822,1
0.832035595,0.850349737,0.954897121,5,0.195359501,0.401799373,0.217391304,0.503897725,0.207559398,0.679148628,0.270190682,2,0.558860074,0.97865934,0.146240346,0.383417535,0.832035595,1
0.727474972,0.669314526,0.826886685,4,0.011002174,0.646556659,0.086956522,0.817864563,0.948210737,0.987320965,0.172791478,8,0.549290318,0.788045376,0.841195206,0.980237704,0.727474972,0
0.189098999,0.462493867,0.893544123,4,0.242285382,0.350580915,0.217391304,0.379886739,0.946714647,0.002493939,0.295950058,6,0.511115881,0.748284496,0.277273355,0.455984002,0.189098999,1
0.600667408,0.4119409,0.921179363,3,0.678947216,0.273220978,0.304347826,0.133547119,0.817860008,0.509975538,0.246566456,3,0.944565705,0.643902203,0.95965132,0.860909984,0.600667408,1
0.038932147,0.651257459,0.88567036,0,0.231043127,0.577335964,0.217391304,0.431889341,0.935708572,0.923859009,0.448242626,8,0.935241995,0.34795598,0.695511027,0.887944594,0.038932147,0
0.582869855,0.545667931,0.80542133,3,0.509092376,0.933555281,0.652173913,0.600785239,0.665378988,0.863559152,0.746733356,8,0.360293288,0.169332897,0.399111661,0.157433748,0.582869855,1
0.176863181,0.062289746,0.956700301,4,0.888090685,0.034740801,0.652173913,0.007071322,0.234539416,0.023116755,0.554107867,6,0.352035802,0.224370863,0.280969122,0.715185249,0.176863181,1
0.93214683,0.512723755,0.802102645,2,0.693936415,0.76923077,0.869565217,0.348518524,0.760297454,0.529562314,0.609179276,4,0.555224423,0.005737919,0.23523128,0.277237567,0.93214683,1
0.776418242,0.806758195,0.952377979,3,0.394662555,0.722711604,0.086956522,0.607597946,0.325198137,0.004266783,0.470022687,8,0.095513292,0.674129598,0.680805947,0.094264939,0.776418242,0
0.269187987,0.459436796,0.978660899,4,0.372491681,0.964016809,0.695652174,0.952354996,0.440447323,0.789591265,0.324618299,6,0.303102896,0.812782585,0.89581421,0.874676411,0.269187987,1
0.094549499,0.051968533,0.886567984,4,0.455798922,0.930763712,0.869565217,0.408548665,0.274252771,0.308868733,0.143319381,8,0.230897957,0.268812619,0.754958896,0.292071938,0.094549499,1
0.884315907,0.786623638,0.907108495,0,0.176969445,0.762229835,0.217391304,0.16277193,0.423581155,0.76560586,0.354462316,2,0.223413238,0.091424342,0.834812025,0.345034803,0.884315907,1
0.641824249,0.201443589,0.895396679,5,0.634150294,0.520326784,0.217391304,0.534321515,0.679373608,0.9448169,0.665222491,8,0.638907758,0.335751855,0.781401873,0.323645959,0.641824249,1
0.757508343,0.258726644,0.877841724,1,0.36417153,0.204081962,0.913043478,0.285652153,0.11045105,0.976110072,0.73382934,0,0.38452073,0.291995275,0.979174591,0.19988169,0.757508343,1
0.618464961,0.164769513,0.977484907,3,0.852620733,0.545161874,0.782608696,0.214621313,0.105045368,0.894132374,0.469125267,4,0.171140305,0.451114019,0.757821981,0.434223432,0.618464961,1
0.637374861,0.330353388,0.978786702,3,0.756761596,0.765350289,0.826086957,0.590551494,0.683827944,0.204132458,0.645012889,1,0.888201272,0.263994431,0.210221156,0.428009323,0.637374861,1
0.717463849,0.757083535,0.867163273,3,0.610651304,0.895710218,0.608695652,0.916297199,0.779675447,0.19458873,0.210379047,0,0.87476587,0.339764897,0.791617027,0.408456966,0.717463849,1
0.884315907,0.519610092,0.923013951,4,0.364220957,0.789718288,0.782608696,0.835572091,0.551474424,0.625789108,0.860169877,2,0.863069446,0.90863668,0.322066985,0.916293005,0.884315907,1
0.03003337,0.204962678,0.985381512,0,0.20987578,0.195078394,0.043478261,0.182107959,0.18150845,0.544058545,0.866042407,6,0.390921171,0.334858491,0.995827529,0.339417555,0.03003337,1
0.688542825,0.878217094,0.9924117,4,0.776370301,0.599630315,0.304347826,0.766170794,0.430718793,0.009514534,0.320210784,2,0.056854229,0.786374343,0.376672679,0.029868116,0.688542825,1
0.617352614,0.879969666,0.901791808,4,0.486487077,0.332029787,0.260869565,0.229722853,0.758261682,0.391725107,0.547688074,9,0.106659183,0.626394795,0.292790075,0.178010787,0.617352614,1
0.377085651,0.870962147,0.890564961,5,0.22470117,0.008956147,0.304347826,0.290605088,0.685791778,0.906712786,0.606661968,9,0.276119684,0.33756608,0.239209915,0.721381062,0.377085651,1
0.886540601,0.238893018,0.855738863,2,0.19511141,0.200034018,0.52173913,0.92046857,0.109705684,0.898380411,0.47237509,8,0.219990454,0.818704223,0.658527279,0.590667969,0.886540601,1
0.367074527,0.451432629,0.991774375,0,0.165323266,0.113005219,0.913043478,0.911459874,0.969313378,0.203895878,0.911266595,2,0.874602654,0.595580304,0.109209222,0.951750304,0.367074527,1
0.710789766,0.985425337,0.828562861,3,0.777380123,0.842742775,0.608695652,0.168435044,0.223247145,0.38196037,0.739771292,5,0.987077718,0.008038803,0.953585665,0.694303634,0.710789766,1
0.561735261,0.772351436,0.915965915,1,0.228940371,0.258338436,0.47826087,0.063910965,0.220271641,0.560371635,0.672537357,1,0.817238417,0.068259399,0.294309065,0.193824482,0.561735261,1
0.385984427,0.027168119,0.856510054,3,0.526739745,0.284538737,0.608695652,0.293023902,0.459830232,0.852803531,0.520057763,7,0.730334457,0.753435075,0.295397046,0.120184987,0.385984427,1
0.525027809,0.065222563,0.855801658,4,0.451607438,0.959998639,0.565217391,0.581916258,0.327165803,0.531998739,0.084633899,9,0.588980871,0.446757409,0.046051413,0.520529096,0.525027809,1
0.255839822,0.464130425,0.880993717,0,0.579734059,0.378958426,0.260869565,0.877273544,0.984157815,0.968224462,0.107617341,4,0.770430395,0.405661579,0.246011751,0.665114599,0.255839822,1
0.210233593,0.909621477,0.999758587,0,0.877422301,0.009336244,0.695652174,0.118601061,0.076317317,0.799068897,0.298883002,1,0.947716979,0.145500911,0.418981301,0.165203207,0.210233593,1
0.24916574,0.538934803,0.810993261,0,0.868010231,0.283686637,0.173913043,0.414963662,0.306353972,0.953115818,0.211360635,6,0.601713004,0.157013565,0.369606134,0.601508562,0.24916574,1
0.427141268,0.498026943,0.915708364,2,0.451136921,0.119086142,0.826086957,0.27163816,0.382665882,0.731505825,0.952672337,2,0.154574077,0.798631364,0.273015359,0.864994656,0.427141268,1
0.418242492,0.105509959,0.816514432,3,0.015215879,0.102589718,0.391304348,0.014607902,0.493444726,0.877644564,0.409731966,4,0.163827583,0.829953845,0.040728918,0.727456381,0.418242492,1
0.313681869,0.657066733,0.830904166,2,0.426492714,0.077260148,0.782608696,0.788756,0.016211178,0.831022042,0.876715758,8,0.584215191,0.560441936,0.30057804,0.664042332,0.313681869,1
0.703003337,0.822464869,0.887912588,5,0.606329583,0.593201365,0.739130435,0.813614208,0.082191904,0.253829805,0.818166072,0,0.333592522,0.295077543,0.778348908,0.789253787,0.703003337,1
0.697441602,0.380581131,0.902092026,1,0.557877328,0.189157242,1,0.221076235,0.257705975,0.229526613,0.812654408,1,0.910897486,0.933829204,0.438795114,0.103614018,0.697441602,1
0.827586207,0.775952445,0.851758482,5,0.651494036,0.361108649,0.391304348,0.151030347,0.554010783,0.864403232,0.215547603,4,0.612020062,0.624520026,0.290771577,0.203419742,0.827586207,1
0.286985539,0.964903019,0.863291426,4,0.153992603,0.862047692,0.043478261,0.144345504,0.76786137,0.084661169,0.447256598,3,0.676929497,0.79751898,0.304788988,0.037593115,0.286985539,0
0.398220245,0.203847357,0.817393404,2,0.646690701,0.424224673,0.217391304,0.4639923,0.686554315,0.408562146,0.317833877,0,0.005645816,0.002693132,0.554445562,0.144532614,0.398220245,1
0.78865406,0.523555655,0.860643957,2,0.182582342,0.915738917,0.086956522,0.246363365,0.567038554,0.820675537,0.97055968,6,0.499123391,0.45055623,0.30228942,0.913175821,0.78865406,1
0.506117909,0.287256718,0.993311688,5,0.750729994,0.497848708,0.782608696,0.511439414,0.397182066,0.813256753,0.876854677,8,0.43137782,0.871963315,0.630808711,0.221743675,0.506117909,1
0.456062291,0.793202844,0.988941476,4,0.339094173,0.39871479,0.173913043,0.384832345,0.870823349,0.138768766,0.24977773,0,0.706335539,0.338262703,0.989481897,0.661947271,0.456062291,0
0.72080089,0.577844033,0.866975658,0,0.710081751,0.750382319,0.260869565,0.210729047,0.459745496,0.487712035,0.313400434,7,0.382807494,0.727298464,0.041161497,0.691434138,0.72080089,1
0.352614016,0.634858965,0.914170787,4,0.047730982,0.072946544,0.260869565,0.751471148,0.299164861,0.479834269,0.528877384,8,0.977285646,0.658294783,0.168727543,0.645165934,0.352614016,1
0.751946607,0.798264882,0.981919078,3,0.407899925,0.089255171,0.391304348,0.150153273,0.629372395,0.323716036,0.278471582,1,0.670634328,0.151903908,0.179098795,0.553709312,0.751946607,1
0.24916574,0.396138658,0.801236765,5,0.705218484,0.651934851,0,0.799220581,0.692176094,0.917203415,0.824618992,0,0.660340098,0.775740502,0.447073516,0.485879887,0.24916574,1
0.909899889,0.915494005,0.962136714,4,0.226822676,0.486847764,0.434782609,0.561571004,0.398419941,0.653127563,0.819318137,5,0.919999551,0.112138956,0.041403822,0.419632562,0.909899889,1
0.259176863,0.533259296,0.989673911,0,0.795514758,0.79042176,0.956521739,0.83238243,0.027952483,0.980212699,0.724388496,6,0.995932442,0.728663903,0.477526134,0.916894298,0.259176863,1
0.759733037,0.158014916,0.818265147,4,0.630927698,0.916318594,0.260869565,0.004429682,0.093965737,0.066748807,0.689343939,1,0.197820935,0.99220444,0.928949443,0.00899165,0.759733037,1
0.737486096,0.696203512,0.832289537,2,0.587688786,0.388241622,0.217391304,0.749466244,0.845718218,0.394348051,0.547277174,4,0.811092296,0.959156554,0.011547867,0.052992035,0.737486096,1
0.918798665,0.79360996,0.992149261,1,0.353562425,0.596352954,0.217391304,0.051224365,0.0563679,0.835156004,0.347006066,4,0.162287358,0.801125258,0.364938403,0.492265651,0.918798665,1
0.414905451,0.31689389,0.907508029,2,0.482527529,0.500608186,0.52173913,0.950540286,0.592042791,0.42268487,0.837032552,6,0.457280158,0.534909706,0.760910964,0.330170729,0.414905451,1
